date,consumption,wind,solar,wind_solar
10/17/2012,1388.308,167.088,74.323,241.411
10/18/2012,1381.724,155.672,83.526,239.198
10/19/2012,1375.547,90.76,93.02,183.78
10/20/2012,1168.811,45.203,76.978,122.181
10/21/2012,1060.869,55.262,66.725,121.987
10/22/2012,1405.445,46.393,40.382,86.775
10/23/2012,1441.192,22.802,21.399,44.201
10/24/2012,1448.872,6.511,24.754,31.265
10/25/2012,1403.636,132.831,33.74,166.571
10/26/2012,1404.185,60.856,33.863,94.719
10/27/2012,1164.625,106.14,23.867,130.007
10/28/2012,1099.838,58.526,42.338,100.864
10/29/2012,1424.552,197.507,38.387,235.894
10/30/2012,1435.027,85.701,28.748,114.449
10/31/2012,1355.282,139.938,78.264,218.202
11/1/2012,1203.44,210.011,39.264,249.275
11/2/2012,1279.542,265.631,53.529,319.16
11/3/2012,1159.109,177.733,40.342,218.075
11/4/2012,1083.503,134.767,39.01,173.777
11/5/2012,1395.877,169.791,30.928,200.719
11/6/2012,1413.766,237.431,41.647,279.078
11/7/2012,1396.033,350.668,12.582,363.25
11/8/2012,1433.24,265.225,28.366,293.591
11/9/2012,1440.597,93.936,46.927,140.863
11/10/2012,1199.434,124.796,14.87,139.666
11/11/2012,1092.889,103.796,12.474,116.27
11/12/2012,1438.307,86.022,22.594,108.616
11/13/2012,1473.801,66.407,49.625,116.032
11/14/2012,1476.42,38.975,37.485,76.46
11/15/2012,1502.454,9.939,23.553,33.492
11/16/2012,1477.412,17.42,18.569,35.989
11/17/2012,1222.197,70.995,30.54,101.535
11/18/2012,1129.849,26.863,22.562,49.425
11/19/2012,1455.709,57.051,31.021,88.072
11/20/2012,1489.107,68.824,16.956,85.78
11/21/2012,1470.526,138.909,24.365,163.274
11/22/2012,1459.517,163.918,30.971,194.889
11/23/2012,1437.137,151.645,22.02,173.665
11/24/2012,1231.409,46.389,26.24,72.629
11/25/2012,1079.007,361.542,30.175,391.717
11/26/2012,1428.538,136.14,17.684,153.824
11/27/2012,1485.639,41.651,10.596,52.247
11/28/2012,1497.182,35.352,6.598,41.95
11/29/2012,1451.572,173.696,4.901,178.597
11/30/2012,1451.958,61.722,16.812,78.534
12/1/2012,1243.897,97.66,18.084,115.744
12/2/2012,1151.585,63.02,8.789,71.809
12/3/2012,1484.956,142.974,13.421,156.395
12/4/2012,1469.941,257.595,9.724,267.319
12/5/2012,1507.404,111.197,15.454,126.651
12/6/2012,1502.183,170.551,13.026,183.577
12/7/2012,1519.663,124.988,12.946,137.934
12/8/2012,1301.548,42.738,15.514,58.252
12/9/2012,1156.396,302.536,5.943,308.479
12/10/2012,1515.692,198.226,4.487,202.713
12/11/2012,1520.748,135.903,5.715,141.618
12/12/2012,1566.704,44.771,7.319,52.09
12/13/2012,1554.672,71.046,7.62,78.666
12/14/2012,1468.353,222.317,6.415,228.732
12/15/2012,1220.238,207.756,10.427,218.183
12/16/2012,1132.311,116.814,13.838,130.652
12/17/2012,1441.662,46.772,12.489,59.261
12/18/2012,1460.691,21.142,11.398,32.54
12/19/2012,1441.022,18.254,11.011,29.265
12/20/2012,1380.22,188.807,17.17,205.977
12/21/2012,1317.366,148.144,6.018,154.162
12/22/2012,1136.842,116.165,10.184,126.349
12/23/2012,1031.437,256.785,4.071,260.856
12/24/2012,990.706,239.102,26.68,265.782
12/25/2012,899.827,309.542,22.342,331.884
12/26/2012,909.618,331.664,17.098,348.762
12/27/2012,1068.617,302.195,13.111,315.306
12/28/2012,1109.424,152.562,24.007,176.569
12/29/2012,1014.55,294.502,38.122,332.624
12/30/2012,936.786,412.921,27.255,440.176
12/31/2012,969.81,446.492,25.097,471.589
1/1/2013,906.91,262.438,14.218,276.656
1/2/2013,1160.174,224.867,26.01,250.877
1/3/2013,1199.565,387.143,6.058,393.201
1/4/2013,1198.952,342.443,4.976,347.419
1/5/2013,1108.271,140.41,4.97,145.38
1/6/2013,1035.316,154.668,4.634,159.302
1/7/2013,1364.084,30.297,13.157,43.454
1/8/2013,1397.75,75.277,9.969,85.246
1/9/2013,1408.435,119.894,10.947,130.841
1/10/2013,1388.447,165.976,9.919,175.895
1/11/2013,1390.838,63.7,21.582,85.282
1/12/2013,1192.418,33.461,20.777,54.238
1/13/2013,1112.38,40.547,14.552,55.099
1/14/2013,1441.257,35.342,6.421,41.763
1/15/2013,1476.054,33.946,15.377,49.323
1/16/2013,1480.289,18.155,4.583,22.738
1/17/2013,1471.693,49.389,1.974,51.363
1/18/2013,1451.346,100.481,1.968,102.449
1/19/2013,1236.529,160.448,3.311,163.759
1/20/2013,1162.583,185.719,4.096,189.815
1/21/2013,1437.83,205.819,2.483,208.302
1/22/2013,1485.679,68.172,3.581,71.753
1/23/2013,1504.134,21.945,12.356,34.301
1/24/2013,1510.717,22.474,5.79,28.264
1/25/2013,1492.223,45.723,8.451,54.174
1/26/2013,1246.039,167.507,13.496,181.003
1/27/2013,1140.584,237.773,10.153,247.926
1/28/2013,1410.84,225.44,21.711,247.151
1/29/2013,1411.595,381.577,10.387,391.964
1/30/2013,1377.521,481.636,18.132,499.768
1/31/2013,1356.59,535.456,41.139,576.595
2/1/2013,1379.097,214.528,12.716,227.244
2/2/2013,1188.274,176.115,21.702,197.817
2/3/2013,1109.639,251.234,19.923,271.157
2/4/2013,1376.753,370.033,12.065,382.098
2/5/2013,1400.332,295.974,28.417,324.391
2/6/2013,1451.449,100.776,31.005,131.781
2/7/2013,1457.147,53.56,18.073,71.633
2/8/2013,1433.098,31.622,14.591,46.213
2/9/2013,1227.672,14.191,17.025,31.216
2/10/2013,1130.246,80.717,43.27,123.987
2/11/2013,1376.736,228.319,42.28,270.599
2/12/2013,1439.26,69.858,16.312,86.17
2/13/2013,1480.401,14.674,23.397,38.071
2/14/2013,1481.417,119.019,41.343,160.362
2/15/2013,1448.322,33.536,19.482,53.018
2/16/2013,1216.025,6.593,16.205,22.798
2/17/2013,1127.834,7.142,21.564,28.706
2/18/2013,1406.563,29.527,34.831,64.358
2/19/2013,1399.59,154.24,19.467,173.707
2/20/2013,1416.314,118.615,27.429,146.044
2/21/2013,1454.188,87.146,36.575,123.721
2/22/2013,1416.7,133.815,30.355,164.17
2/23/2013,1216.535,228.057,13.407,241.464
2/24/2013,1126.914,131.605,11.171,142.776
2/25/2013,1420.191,112.073,15.785,127.858
2/26/2013,1450.488,57.125,15.729,72.854
2/27/2013,1461.837,14.293,21.571,35.864
2/28/2013,1421.426,55.735,24.174,79.909
3/1/2013,1372.02,93.148,27.875,121.023
3/2/2013,1143.686,111.234,84.945,196.179
3/3/2013,1062.452,113.621,82.995,196.616
3/4/2013,1364.964,82.067,130.413,212.48
3/5/2013,1359.027,84.992,132.054,217.046
3/6/2013,1365.104,57.594,111.856,169.45
3/7/2013,1359.518,224.2,72.133,296.333
3/8/2013,1343.251,265.687,80.983,346.67
3/9/2013,1160.281,197.591,49.142,246.733
3/10/2013,1070.617,187.672,47.758,235.43
3/11/2013,1394.744,116.369,27.851,144.22
3/12/2013,1428.073,58.433,37.771,96.204
3/13/2013,1425.143,21.146,33.989,55.135
3/14/2013,1420.149,28.595,62.718,91.313
3/15/2013,1406.081,47.822,95.516,143.338
3/16/2013,1192.547,226.415,124.196,350.611
3/17/2013,1048.639,355.557,71.098,426.655
3/18/2013,1336.399,217.252,41.638,258.89
3/19/2013,1391.853,102.054,53.366,155.42
3/20/2013,1411.346,73.405,53.404,126.809
3/21/2013,1407.382,40.815,51.012,91.827
3/22/2013,1383.17,208.389,105.826,314.215
3/23/2013,1200.663,413.845,83.618,497.463
3/24/2013,1105.345,369.604,111.143,480.747
3/25/2013,1340.939,362.866,78.732,441.598
3/26/2013,1357.46,238.241,81.603,319.844
3/27/2013,1360.931,190.15,91.094,281.244
3/28/2013,1343.532,95.495,74.997,170.492
3/29/2013,1080.715,37.969,64.355,102.324
3/30/2013,1092.932,20.545,,
3/31/2013,1002.856,39.624,,
4/1/2013,1034.891,63.454,128.002,191.456
4/2/2013,1345.605,122.047,107.823,229.87
4/3/2013,1392.167,170.664,75.938,246.602
4/4/2013,1413.628,133.071,104.692,237.763
4/5/2013,1407.873,76.265,35.106,111.371
4/6/2013,1189.98,38.77,51.115,89.885
4/7/2013,1065.085,42.472,113.686,156.158
4/8/2013,1361.105,96.848,124.439,221.287
4/9/2013,1376.079,164.401,90.156,254.557
4/10/2013,1386.803,85.189,74.005,159.194
4/11/2013,1370.114,107.345,57.516,164.861
4/12/2013,1330.657,135.663,91.288,226.951
4/13/2013,1099.128,195.974,105.89,301.864
4/14/2013,1026.336,110.457,132.771,243.228
4/15/2013,1295.701,117.817,166.529,284.346
4/16/2013,1347.112,92.473,120.058,212.531
4/17/2013,1352.204,83.615,140.564,224.179
4/18/2013,1319.849,324.587,144.654,469.241
4/19/2013,1300.419,157.986,75.407,233.393
4/20/2013,1105.738,86.463,89.739,176.202
4/21/2013,1008.826,73.87,116.257,190.127
4/22/2013,1312.209,46.955,95.569,142.524
4/23/2013,1305.94,194.195,125.845,320.04
4/24/2013,1330.709,100.646,180.642,281.288
4/25/2013,1338.207,39.618,165.115,204.733
4/26/2013,1309.994,96.918,114.018,210.936
4/27/2013,1106.43,81.658,62.057,143.715
4/28/2013,1021.551,36.764,93.4,130.164
4/29/2013,1299.276,170.675,87.743,258.418
4/30/2013,1317.183,76.782,93.325,170.107
5/1/2013,1004.86,57.722,134.309,192.031
5/2/2013,1280.019,72.055,96.999,169.054
5/3/2013,1296.473,36.11,106.336,142.446
5/4/2013,1106.577,62.087,131.373,193.46
5/5/2013,1005.52,40.282,181.631,221.913
5/6/2013,1299.818,63.526,157.684,221.21
5/7/2013,1333.693,78.471,89.723,168.194
5/8/2013,1326.54,63.391,161.455,224.846
5/9/2013,1029.826,59.117,127.245,186.362
5/10/2013,1183.877,123.713,96.005,219.718
5/11/2013,1094.466,75.962,94.88,170.842
5/12/2013,999.825,99.495,117.662,217.157
5/13/2013,1294.342,148.164,81.794,229.958
5/14/2013,1312.383,100.217,140.774,240.991
5/15/2013,1300.191,145.053,158.605,303.658
5/16/2013,1305.024,104.93,114.32,219.25
5/17/2013,1284.766,78.771,100.436,179.207
5/18/2013,1078.711,78.889,128.971,207.86
5/19/2013,939.305,46.538,130.014,176.552
5/20/2013,952.727,80.383,110.032,190.415
5/21/2013,1278.721,73.061,114.522,187.583
5/22/2013,1303.334,284.96,62.261,347.221
5/23/2013,1326.926,57.184,115.916,173.1
5/24/2013,1297.862,31.673,111.633,143.306
5/25/2013,1076.837,117.78,104.253,222.033
5/26/2013,1018.874,216.622,47.51,264.132
5/27/2013,1312.264,64.874,101.03,165.904
5/28/2013,1305.03,45.633,167.721,213.354
5/29/2013,1314.747,47.246,73.389,120.635
5/30/2013,1098.099,80.091,104.485,184.576
5/31/2013,1194.177,217.785,69.227,287.012
6/1/2013,1031.124,232.191,51.37,283.561
6/2/2013,902.859,335.581,102.566,438.147
6/3/2013,1214.141,199.18,113.787,312.967
6/4/2013,1265.2,85.863,160.435,246.298
6/5/2013,1277.493,41.861,198.15,240.011
6/6/2013,1274.375,36.6,199.384,235.984
6/7/2013,1262.887,29.938,185.424,215.362
6/8/2013,1065.044,45.098,184.056,229.154
6/9/2013,971.738,44.83,135.025,179.855
6/10/2013,1258.977,34.973,105.381,140.354
6/11/2013,1287.7,17.138,152.641,169.779
6/12/2013,1298.307,73.27,154.902,228.172
6/13/2013,1289.905,165.61,161.247,326.857
6/14/2013,1235.415,128.079,145.845,273.924
6/15/2013,1045.69,174.478,166.466,340.944
6/16/2013,947.157,131.536,180.661,312.197
6/17/2013,1296.348,45.483,195.625,241.108
6/18/2013,1328.223,42.101,193.541,235.642
6/19/2013,1332.107,89.852,183.087,272.939
6/20/2013,1323.408,72.514,156.109,228.623
6/21/2013,1241.676,213.912,150.829,364.741
6/22/2013,1065.222,156.131,140.864,296.995
6/23/2013,959.418,174.394,126.817,301.211
6/24/2013,1263.825,75.421,105.581,181.002
6/25/2013,1255.952,153.237,78.616,231.853
6/26/2013,1237.281,207.452,119.949,327.401
6/27/2013,1280.278,69.322,110.938,180.26
6/28/2013,1264.697,72.379,121.132,193.511
6/29/2013,1037.834,164.649,87.244,251.893
6/30/2013,945.689,102.721,145.669,248.39
7/1/2013,1249.752,88.984,184.643,273.627
7/2/2013,1285.662,33.794,188.047,221.841
7/3/2013,1292.684,72.237,94.737,166.974
7/4/2013,1303.686,26.835,118.355,145.19
7/5/2013,1268.937,30.267,132.874,163.141
7/6/2013,1063.859,32.562,188.458,221.02
7/7/2013,969.737,38.897,197.394,236.291
7/8/2013,1280.343,42.784,201.135,243.919
7/9/2013,1305.309,31.469,195.691,227.16
7/10/2013,1278.179,118.641,174.394,293.035
7/11/2013,1273.06,78.988,146.185,225.173
7/12/2013,1254.568,34.973,170.644,205.617
7/13/2013,1044.867,51.897,181.094,232.991
7/14/2013,952.337,75.881,158.661,234.542
7/15/2013,1248.738,38.36,187.018,225.378
7/16/2013,1285.767,20.636,196.037,216.673
7/17/2013,1295.885,29.274,184.941,214.215
7/18/2013,1296.646,54.61,185.537,240.147
7/19/2013,1252.492,111.325,186.212,297.537
7/20/2013,1061.693,41.309,178.535,219.844
7/21/2013,983.663,32.487,204.441,236.928
7/22/2013,1280.555,24.172,197.601,221.773
7/23/2013,1292.027,50.439,173.505,223.944
7/24/2013,1296.148,44.267,130.122,174.389
7/25/2013,1317.171,12.119,155.787,167.906
7/26/2013,1293.677,21.389,152.87,174.259
7/27/2013,1088.862,40.678,173.685,214.363
7/28/2013,991.371,99.354,136.815,236.169
7/29/2013,1266.935,47.492,83.937,131.429
7/30/2013,1241.942,138.28,142.75,281.03
7/31/2013,1240.056,146.445,126.546,272.991
8/1/2013,1318.543,38.122,185.415,223.537
8/2/2013,1314.423,78.589,190.983,269.572
8/3/2013,1110.478,98.57,151.469,250.039
8/4/2013,1013.331,27.76,140.934,168.694
8/5/2013,1293.084,67.812,177.564,245.376
8/6/2013,1315.468,91.39,150.527,241.917
8/7/2013,1308.647,65.93,111.847,177.777
8/8/2013,1291.984,79.666,93.371,173.037
8/9/2013,1254.462,19.564,89.341,108.905
8/10/2013,1088.538,81.408,144.125,225.533
8/11/2013,990.552,99.216,140.225,239.441
8/12/2013,1264.423,94.114,133.53,227.644
8/13/2013,1281.806,148.391,134.048,282.439
8/14/2013,1270.136,110.763,147.257,258.02
8/15/2013,1230.894,41.649,161.266,202.915
8/16/2013,1235.737,67.69,177.432,245.122
8/17/2013,1064.704,50.787,150.753,201.54
8/18/2013,1003.82,139.001,104.76,243.761
8/19/2013,1279.894,65.016,71.198,136.214
8/20/2013,1262.606,43.807,112.443,156.25
8/21/2013,1265.775,15.984,159.203,175.187
8/22/2013,1277.201,22.69,164.176,186.866
8/23/2013,1273.278,84.022,120.405,204.427
8/24/2013,1089.364,153.599,134.245,287.844
8/25/2013,1005.29,168.659,80.066,248.725
8/26/2013,1291.821,148.245,110.897,259.142
8/27/2013,1306.896,60.838,95.038,155.876
8/28/2013,1295.979,21.264,112.823,134.087
8/29/2013,1285.918,11.641,148.324,159.965
8/30/2013,1267.145,35.407,145.143,180.55
8/31/2013,1072.235,125.602,105.095,230.697
9/1/2013,1018.549,189.585,104.101,293.686
9/2/2013,1329.525,338.654,73.854,412.508
9/3/2013,1344.162,85.246,103.562,188.808
9/4/2013,1344.665,22.179,136.972,159.151
9/5/2013,1352.091,96.945,165.77,262.715
9/6/2013,1330.415,143.776,159.558,303.334
9/7/2013,1111.058,73.324,122.7,196.024
9/8/2013,1023.103,101.367,69.315,170.682
9/9/2013,1315.33,96.836,94.506,191.342
9/10/2013,1346.696,131.483,53.687,185.17
9/11/2013,1356.023,87.364,57.333,144.697
9/12/2013,1343.379,20.095,60.91,81.005
9/13/2013,1321.844,34.813,77.841,112.654
9/14/2013,1122.69,84.101,60.274,144.375
9/15/2013,1037.48,107.882,65.003,172.885
9/16/2013,1348.881,202.639,52.846,255.485
9/17/2013,1376.859,183.778,98.993,282.771
9/18/2013,1382.113,97.357,45.553,142.91
9/19/2013,1368.321,109.449,82.166,191.615
9/20/2013,1353.114,88.18,46.15,134.33
9/21/2013,1109.983,41.542,81.734,123.276
9/22/2013,1034.784,147.459,89.46,236.919
9/23/2013,1337.004,187.236,73.494,260.73
9/24/2013,1343.883,44.893,96.79,141.683
9/25/2013,1345.291,42.94,85.92,128.86
9/26/2013,1357.468,69.414,55.844,125.258
9/27/2013,1320.766,32.952,99.215,132.167
9/28/2013,1107.352,76.345,120.002,196.347
9/29/2013,1058.327,254.499,113.07,367.569
9/30/2013,1340.561,207.27,102.334,309.604
10/1/2013,1356.25,151.379,103.343,254.722
10/2/2013,1356.806,214.145,132.357,346.502
10/3/2013,1114.298,307.258,134.028,441.286
10/4/2013,1243.239,210.346,71.536,281.882
10/5/2013,1102.931,44.746,37.333,82.079
10/6/2013,1029.171,14.973,38.165,53.138
10/7/2013,1332.582,21.54,67.05,88.59
10/8/2013,1355.787,31.485,56.169,87.654
10/9/2013,1368.275,107.319,33.767,141.086
10/10/2013,1375.585,51.156,36.995,88.151
10/11/2013,1390.856,216.712,24.75,241.462
10/12/2013,1156.703,115.496,32.451,147.947
10/13/2013,1059.1,88.603,80.513,169.116
10/14/2013,1359.007,97.273,65.9,163.173
10/15/2013,1388.107,84.746,38.206,122.952
10/16/2013,1386.258,46.623,37.985,84.608
10/17/2013,1439.136,382.307,55.496,437.803
10/18/2013,1358.135,130.938,70.246,201.184
10/19/2013,1161.249,155.89,95.322,251.212
10/20/2013,1073.035,142.765,41.137,183.902
10/21/2013,1365.215,166.227,59.546,225.773
10/22/2013,1393.467,191.176,81.215,272.391
10/23/2013,1425.148,285.689,31.867,317.556
10/24/2013,1374.195,120.264,80.394,200.658
10/25/2013,1367.943,144.035,40.387,184.422
10/26/2013,1176.6,214.723,63.193,277.916
10/27/2013,1121.969,450.834,46.832,497.666
10/28/2013,1434.242,509.086,49.281,558.367
10/29/2013,1421.424,364.668,49.35,414.018
10/30/2013,1391.847,218.371,71.616,289.987
10/31/2013,1352.353,201.365,78.12,279.485
11/1/2013,1207.43,175.166,27.108,202.274
11/2/2013,1176.259,146.478,21.254,167.732
11/3/2013,1151.302,374.046,31.61,405.656
11/4/2013,1432.748,347.597,26.119,373.716
11/5/2013,1448.568,206.336,55.163,261.499
11/6/2013,1463.362,255.634,19.585,275.219
11/7/2013,1451.321,236.447,33.766,270.213
11/8/2013,1402.112,73.007,33.597,106.604
11/9/2013,1243.213,354.567,44.44,399.007
11/10/2013,1129.633,161.22,21.614,182.834
11/11/2013,1409.638,80.579,39.271,119.85
11/12/2013,1439.701,120.731,47.098,167.829
11/13/2013,1441.604,90.046,35.895,125.941
11/14/2013,1452.086,62.393,24.861,87.254
11/15/2013,1406.642,27.481,25.665,53.146
11/16/2013,1219.449,80.881,21.185,102.066
11/17/2013,1117.711,28.074,13.293,41.367
11/18/2013,1422.174,53.486,21.503,74.989
11/19/2013,1453.625,52.709,13.889,66.598
11/20/2013,1440.757,67.69,18.511,86.201
11/21/2013,1461.718,62.859,17.6,80.459
11/22/2013,1437.637,87.925,8.982,96.907
11/23/2013,1218.068,59.506,10.711,70.217
11/24/2013,1137.567,147.275,16.986,164.261
11/25/2013,1440.468,110.696,49.93,160.626
11/26/2013,1462.164,39.164,41.495,80.659
11/27/2013,1493.989,160.495,40.126,200.621
11/28/2013,1508.714,234.884,10.813,245.697
11/29/2013,1488.75,282.77,9.846,292.616
11/30/2013,1254.591,132.31,16.274,148.584
12/1/2013,1161.769,211.319,24.464,235.783
12/2/2013,1434.486,57.128,46.315,103.443
12/3/2013,1468.226,48.058,45.517,93.575
12/4/2013,1511.246,216.869,16.627,233.496
12/5/2013,1563.832,489.692,16.287,505.979
12/6/2013,1545.494,556.412,18.801,575.213
12/7/2013,1278.523,255.674,11.943,267.617
12/8/2013,1189.613,333.321,15.861,349.182
12/9/2013,1477.263,284.794,18.095,302.889
12/10/2013,1474.226,46.505,27.425,73.93
12/11/2013,1475.435,28.424,16.686,45.11
12/12/2013,1475.418,63.336,20.132,83.468
12/13/2013,1456.19,77.738,26.251,103.989
12/14/2013,1276.979,142.066,14.509,156.575
12/15/2013,1194.796,291.182,16.943,308.125
12/16/2013,1467.555,308.486,50.787,359.273
12/17/2013,1457.235,112.888,42.532,155.42
12/18/2013,1447.499,164.438,17.871,182.309
12/19/2013,1430.139,263.516,9.585,273.101
12/20/2013,1345.651,208.591,14.999,223.59
12/21/2013,1250.817,442.35,21.391,463.741
12/22/2013,1141.975,453.528,16.697,470.225
12/23/2013,1199.865,374.076,34.929,409.005
12/24/2013,1128.997,535.335,25.286,560.621
12/25/2013,992.789,191.556,11.752,203.308
12/26/2013,989.254,49.436,10.548,59.984
12/27/2013,1166.552,395.736,41.011,436.747
12/28/2013,1089.79,208.514,21.028,229.542
12/29/2013,1031.149,213.978,20.933,234.911
12/30/2013,1149.097,254.119,47.097,301.216
12/31/2013,1068.429,174.67,43.219,217.889
1/1/2014,1080.08,220.085,30.493,250.578
1/2/2014,1343.101,304.166,13.68,317.846
1/3/2014,1379.776,340.639,23.51,364.149
1/4/2014,1271.029,260.828,15.227,276.055
1/5/2014,1182.416,175.812,18.067,193.879
1/6/2014,1408.202,370.91,26.281,397.191
1/7/2014,1529.25,363.756,44.463,408.219
1/8/2014,1550.398,287.099,35.228,322.327
1/9/2014,1572.194,430.36,23.977,454.337
1/10/2014,1552.413,376.86,30.979,407.839
1/11/2014,1350.439,308.404,23.923,332.327
1/12/2014,1243.628,240.415,45.882,286.297
1/13/2014,1582.797,124.885,21.976,146.861
1/14/2014,1597.275,33.002,15.4,48.402
1/15/2014,1592.384,85.85,30.897,116.747
1/16/2014,1607.804,172.755,14.973,187.728
1/17/2014,1571.637,121.368,20.624,141.992
1/18/2014,1353.455,162.727,35.464,198.191
1/19/2014,1255.814,301.247,20.363,321.61
1/20/2014,1590.687,78.647,6.371,85.018
1/21/2014,1624.806,15.643,5.835,21.478
1/22/2014,1625.155,60.259,11.992,72.251
1/23/2014,1631.373,125.177,13.661,138.838
1/24/2014,1617.411,106.527,9.807,116.334
1/25/2014,1399.124,145.786,19.051,164.837
1/26/2014,1302.735,184.365,15.07,199.435
1/27/2014,1612.213,182.071,23.639,205.71
1/28/2014,1636.751,157.588,38.964,196.552
1/29/2014,1659.96,213.55,24.072,237.622
1/30/2014,1651.529,167.885,37.222,205.107
1/31/2014,1605.265,112.603,45.499,158.102
2/1/2014,1391.43,282.132,41.298,323.43
2/2/2014,1265.416,107.799,33.744,141.543
2/3/2014,1598.551,108.91,35.126,144.036
2/4/2014,1617.799,131.89,44.494,176.384
2/5/2014,1623.241,217.711,49.166,266.877
2/6/2014,1597.979,288.646,67.497,356.143
2/7/2014,1576.93,470.114,35.591,505.705
2/8/2014,1365.813,361.931,45.606,407.537
2/9/2014,1252.107,423.278,44.165,467.443
2/10/2014,1577.328,148.804,43.026,191.83
2/11/2014,1600.185,228.572,44.14,272.712
2/12/2014,1597.122,262.52,60.117,322.637
2/13/2014,1602.375,270.977,45.448,316.425
2/14/2014,1570.213,283.346,77.22,360.566
2/15/2014,1347.503,477.891,41.842,519.733
2/16/2014,1237.654,408.778,42.372,451.15
2/17/2014,1548.644,101.83,78.833,180.663
2/18/2014,1582.932,96.737,60.528,157.265
2/19/2014,1588.602,113.18,30.109,143.289
2/20/2014,1564.341,182.761,70.129,252.89
2/21/2014,1549.993,193.634,37.836,231.47
2/22/2014,1330.959,212.118,70.625,282.743
2/23/2014,1206.696,183.838,101.587,285.425
2/24/2014,1521.083,226.315,126.092,352.407
2/25/2014,1552.925,154.765,104.44,259.205
2/26/2014,1555.038,49.336,74.913,124.249
2/27/2014,1553.46,101.158,62.879,164.037
2/28/2014,1524.716,46.998,66.286,113.284
3/1/2014,1310.863,42.38,74.222,116.602
3/2/2014,1205.382,79.034,58.509,137.543
3/3/2014,1479.361,174.177,83.837,258.014
3/4/2014,1521.878,19.16,70.862,90.022
3/5/2014,1550.944,18.679,74.279,92.958
3/6/2014,1546.473,54.556,91.283,145.839
3/7/2014,1514.897,114.278,120.06,234.338
3/8/2014,1279.162,107.357,131.284,238.641
3/9/2014,1161.496,175.888,145.585,321.473
3/10/2014,1479.23,94.246,145.402,239.648
3/11/2014,1521.112,113.199,138.73,251.929
3/12/2014,1516.331,,148.507,
3/13/2014,1510.033,22.425,147.203,169.628
3/14/2014,1488.044,122.019,135.133,257.152
3/15/2014,1303.214,510.579,46.959,557.538
3/16/2014,1199.315,538.519,33.936,572.455
3/17/2014,1498.042,354.408,84.79,439.198
3/18/2014,1528.932,215.012,78.96,293.972
3/19/2014,1524.762,405.654,66.495,472.149
3/20/2014,1498.548,311.326,160.777,472.103
3/21/2014,1474.562,289.345,114.934,404.279
3/22/2014,1280.873,147.024,63.536,210.56
3/23/2014,1176.87,71.096,59.828,130.924
3/24/2014,1499.18,27.402,84.584,111.986
3/25/2014,1521.834,39.216,107.847,147.063
3/26/2014,1522.582,94.095,131.795,225.89
3/27/2014,1510.903,192.194,156.117,348.311
3/28/2014,1470.81,110.056,121.595,231.651
3/29/2014,1243.377,68.398,,
3/30/2014,1125.085,18.572,,
3/31/2014,1446.114,14.138,112.798,126.936
4/1/2014,1478.178,51.836,130.867,182.703
4/2/2014,1471.166,60.625,154.848,215.473
4/3/2014,1470.548,80.191,129.742,209.933
4/4/2014,1461.671,115.145,90.971,206.116
4/5/2014,1237.849,27.935,66.195,94.13
4/6/2014,1131.553,72.646,107.538,180.184
4/7/2014,1448.664,105.559,133.231,238.79
4/8/2014,1496.591,376.208,84.813,461.021
4/9/2014,1497.473,327.336,114.114,441.45
4/10/2014,1485.145,56.872,76.7,133.572
4/11/2014,1454.772,21.614,112.75,134.364
4/12/2014,1227.196,38.922,140.749,179.671
4/13/2014,1129.114,228.889,135.688,364.577
4/14/2014,1478.427,464.751,106.767,571.518
4/15/2014,1504.507,228.219,94.095,322.314
4/16/2014,1486.581,27.934,153.73,181.664
4/17/2014,1452.004,195.485,186.007,381.492
4/18/2014,1150.044,133.495,78.857,212.352
4/19/2014,1146.115,162.251,142.375,304.626
4/20/2014,1022.538,203.536,151.246,354.782
4/21/2014,1059.095,115.725,127.136,242.861
4/22/2014,1412.359,36.72,133.131,169.851
4/23/2014,1447.726,32.419,156.585,189.004
4/24/2014,1450.887,50.662,146.985,197.647
4/25/2014,1426.432,112.481,175.62,288.101
4/26/2014,1217.886,56.557,131.771,188.328
4/27/2014,1130.993,91.876,81.851,173.727
4/28/2014,1451.764,40.13,81.216,121.346
4/29/2014,1468.143,15.868,113.807,129.675
4/30/2014,1432.06,20.384,132.568,152.952
5/1/2014,1099.884,52.133,108.002,160.135
5/2/2014,1308.181,119.131,80.413,199.544
5/3/2014,1196.095,69.523,104.548,174.071
5/4/2014,1111.713,53.759,154.639,208.398
5/5/2014,1423.702,34.962,182.434,217.396
5/6/2014,1451.314,136.842,129.307,266.149
5/7/2014,1464.422,173.756,102.604,276.36
5/8/2014,1471.633,198.843,110.076,308.919
5/9/2014,1450.379,286.629,113.136,399.765
5/10/2014,1221.389,224.009,110.187,334.196
5/11/2014,1122.323,373.66,124.436,498.096
5/12/2014,1449.973,239.793,124.642,364.435
5/13/2014,1471.536,136.822,120.052,256.874
5/14/2014,1473.9,155.534,144.885,300.419
5/15/2014,1468.244,77.979,113.941,191.92
5/16/2014,1430.868,100.726,159.432,260.158
5/17/2014,1206.499,68.244,135.701,203.945
5/18/2014,1107.433,43.53,121.581,165.111
5/19/2014,1421.566,27.773,170.961,198.734
5/20/2014,1449.074,41.571,195.205,236.776
5/21/2014,1457.263,93.73,184.982,278.712
5/22/2014,1459.234,112.809,185.338,298.147
5/23/2014,1429.832,56.471,119.22,175.691
